data_limb,ipsi_limb,contra_limb,analysis,variable,statistic,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101
IPSI,ASYM,SYM,id,wrist_flex_moment,mean,0.111714761,0.11393901,0.11957749,0.125220751,0.127458663,0.125170931,0.119875772,0.114068966,0.109712522,0.107315825,0.106088906,0.104884923,0.103051108,0.100657937,0.097801165,0.094495937,0.091033803,0.087722547,0.084674276,0.081829207,0.078960994,0.075970728,0.073205396,0.071254905,0.070598618,0.07158042,0.074332263,0.078806367,0.08501713,0.09310055,0.102627253,0.112756419,0.123565764,0.13535128,0.14729542,0.158174588,0.167602915,0.175497872,0.180636626,0.181340129,0.177369384,0.169874469,0.160563468,0.151351463,0.1439873,0.139587208,0.138186059,0.13881969,0.140328321,0.141997266,0.143404037,0.14417694,0.144063986,0.1431209,0.141472852,0.139001448,0.135484302,0.130889002,0.125355558,0.119011269,0.112007666,0.104819798,0.098286539,0.093336875,0.090753322,0.090981538,0.094321582,0.101314266,0.11239526,0.127143297,0.144337196,0.162052293,0.17735003,0.186651855,0.188046178,0.182937826,0.174831972,0.166429124,0.158174591,0.149592369,0.140500181,0.131098857,0.122116752,0.114472778,0.108583641,0.104140649,0.100426177,0.096774486,0.093112316,0.089789458,0.087030173,0.085210065,0.085185723,0.087987768,0.094139454,0.103098419,0.11286789,0.120388535,0.123444592,0.122300188,0.118482165
IPSI,ASYM,SYM,id,wrist_flex_moment,sd,0.066459067,0.069652411,0.070272243,0.068111905,0.064314616,0.060068268,0.056913554,0.055989601,0.057187053,0.058908487,0.059744464,0.059556302,0.058454691,0.057179216,0.056476855,0.05653224,0.057345553,0.05870403,0.060267998,0.061636957,0.062426581,0.062390548,0.06140625,0.059955783,0.058963495,0.059030431,0.062759153,0.07221245,0.083854097,0.094331918,0.105278363,0.116461041,0.122503781,0.120120075,0.111890676,0.103720481,0.098373797,0.094108125,0.088811618,0.082473502,0.076754222,0.072633707,0.069301899,0.067544666,0.068922742,0.071430111,0.072123385,0.071191224,0.070542951,0.07078304,0.070597672,0.068992807,0.066463201,0.064131374,0.062951428,0.06296508,0.063325369,0.063411012,0.063392212,0.063669753,0.064013628,0.064447483,0.065651617,0.067928844,0.070750776,0.073407523,0.076602547,0.082419422,0.090781483,0.098366877,0.101913277,0.099554704,0.091819995,0.083760029,0.081161499,0.08517403,0.092321652,0.098439558,0.100962334,0.099719469,0.095787972,0.090216156,0.083917434,0.078127987,0.073565359,0.070059122,0.067433615,0.06559077,0.064585635,0.064708219,0.065473665,0.06567619,0.064796803,0.063569643,0.063445758,0.065927229,0.071208183,0.077385866,0.081522019,0.080863301,0.073873188
IPSI,ASYM,SYM,ik,ankle_angle,mean,2.556380835,2.318389812,2.756785352,3.256572328,3.598544388,3.530402923,3.050144128,2.055552887,0.549740131,-1.325188469,-3.411235267,-5.50723877,-7.428858962,-9.159332232,-10.76097195,-12.20118014,-13.42596706,-14.46652699,-15.36823553,-16.17367721,-16.84274971,-17.30694422,-17.66461118,-17.93352322,-17.98283388,-17.87810303,-17.6820816,-17.08528583,-16.44960406,-15.43185642,-13.78379928,-11.6847368,-9.530679727,-7.762794551,-5.941131526,-4.235377059,-3.091156104,-2.37470148,-2.065395602,-1.955666469,-2.114804489,-2.498468063,-3.033893463,-3.698102332,-4.454939258,-5.274149537,-6.085129094,-6.863586411,-7.589460195,-8.272058318,-8.917989569,-9.498701457,-10.00021942,-10.41123609,-10.72089905,-10.90121949,-10.94124307,-10.84101658,-10.60748872,-10.28230445,-9.877073271,-9.461790462,-9.0359222,-8.646911805,-8.336416739,-8.087305189,-7.971391018,-8.043863824,-8.344439376,-8.91513097,-9.651330222,-10.49751848,-11.33060244,-11.99079906,-12.42650638,-12.51909582,-12.24805802,-11.24323019,-9.639221807,-7.721812847,-5.543177377,-3.14343674,-0.817301747,1.382563747,3.436065019,5.050104462,6.112079525,6.673583812,6.784660658,6.406142477,5.61088749,4.473171744,3.038415969,1.395500794,-0.276140257,-1.731180093,-2.820921833,-3.342097889,-3.3537918,-3.019118147,-2.746785062
IPSI,ASYM,SYM,ik,ankle_angle,sd,3.302580752,3.944467011,4.144863957,4.010990111,3.826814246,3.723931222,3.715733724,4.077102992,4.690336116,5.355768711,6.04608191,6.852948706,7.714761842,8.579527728,9.342022441,9.962159043,10.49411571,10.95081379,11.36170329,11.71157337,11.97786429,12.25553531,12.63286314,13.02826816,13.40727457,13.80233329,14.00231826,13.93275672,14.06818427,13.92231462,13.08709775,11.72363057,10.42183157,9.451949358,8.119939452,6.723738112,5.903386581,5.552691217,5.54622527,5.441952384,5.34987306,5.307573299,5.268868606,5.211816376,5.114536479,5.010022072,4.941917277,4.903196677,4.893544894,4.924191045,4.948531487,4.940707347,4.902541874,4.857412001,4.845208531,4.845024982,4.887637479,4.955231771,5.049838066,5.174175215,5.329303278,5.49814527,5.667427277,5.869574443,6.087227943,6.329143133,6.653396056,7.09490451,7.614459745,8.225272803,8.870899002,9.47137626,9.772097726,9.778764314,9.49695402,9.113107077,8.707133146,8.010980273,7.09305267,6.25217658,5.740160188,5.585093073,5.861640911,6.096549254,5.938819869,5.504889379,5.104949374,4.92179976,4.952042228,5.149304904,5.380345095,5.614500911,5.799013691,5.911972956,5.910119752,5.636530282,5.474138531,5.412547244,5.312077454,5.160938351,4.954492062
IPSI,ASYM,SYM,ik,arm_add,mean,9.921021028,9.973157155,9.960577574,9.885396856,9.792637485,9.711317388,9.672334286,9.673979477,9.715619672,9.782489451,9.8662464,9.942190009,10.00322884,10.04409329,10.05879108,10.0602495,10.0556626,10.04063471,10.01309629,9.976583944,9.932977407,9.891231502,9.854597448,9.80891274,9.766246939,9.729955744,9.701150473,9.66356005,9.592041686,9.506746535,9.40321454,9.278274289,9.154050864,9.060752466,8.940310525,8.835321036,8.768265778,8.712102514,8.727083718,8.766999707,8.830960896,8.9112049,8.980676307,9.032562296,9.083297671,9.126077896,9.16989929,9.20288883,9.223364519,9.225890746,9.210857438,9.191091416,9.17183217,9.164781551,9.156717807,9.146380555,9.135135755,9.106607348,9.081773945,9.042656048,8.985251909,8.926526092,8.87530827,8.82885632,8.799110117,8.790992631,8.817836351,8.856815367,8.911491897,8.992420007,9.064513811,9.154467561,9.190784571,9.199387539,9.165855142,9.12504055,9.05226543,8.992977412,8.942156173,8.880247111,8.81510763,8.743216497,8.67412768,8.62073681,8.58877921,8.581156588,8.59542483,8.634354226,8.687717371,8.760691203,8.861691388,8.987132451,9.156603274,9.328661014,9.509947802,9.694432741,9.83865839,9.94683556,9.989228692,9.978604513,9.898635235
IPSI,ASYM,SYM,ik,arm_add,sd,7.802203727,7.782219985,7.736228546,7.691062758,7.6487424,7.643292239,7.664394977,7.697306806,7.730665756,7.760009979,7.77563775,7.773959205,7.765683717,7.749635995,7.722679788,7.688449557,7.665314491,7.660163693,7.660225623,7.666128482,7.672043035,7.670632777,7.666182626,7.657668943,7.647036161,7.628280307,7.599765507,7.576436471,7.592195986,7.624315068,7.651134202,7.690757018,7.720391721,7.757151722,7.778970144,7.815319647,7.817235195,7.824631561,7.846446737,7.85148317,7.838029428,7.817549138,7.78723765,7.780020288,7.781304536,7.791786067,7.810660717,7.826040306,7.843556643,7.863404163,7.893771432,7.931566249,7.964349797,7.98106754,7.980424704,7.977286383,7.966484826,7.950829377,7.943740111,7.936631099,7.944964363,7.973746833,7.99410324,8.027665566,8.068215716,8.098166296,8.134512726,8.133643041,8.118628855,8.054460485,7.980642568,7.887421097,7.820699637,7.797005705,7.798218076,7.8015478,7.840767195,7.86362922,7.878482825,7.907267252,7.936221909,7.978215983,8.018429627,8.05806191,8.090375299,8.104987724,8.127671807,8.140885163,8.141203813,8.124088635,8.076763757,8.016129395,7.916777209,7.836935528,7.763419201,7.695127255,7.646774114,7.599514845,7.570298596,7.556849518,7.572127179
IPSI,ASYM,SYM,ik,arm_flex,mean,33.28063765,33.19620464,33.02774145,32.84314044,32.68778329,32.59762069,32.60718168,32.68409243,32.78879983,32.90233578,32.99482744,33.05124251,33.07451304,33.06543168,33.01629063,32.93046625,32.82908308,32.71500517,32.58702986,32.45559897,32.31738746,32.1820619,32.07157326,31.9734839,31.89387348,31.84059931,31.80328341,31.82155774,31.8762652,31.91889638,32.02197299,32.16795042,32.33862295,32.54425399,32.74786008,32.93618171,33.04711734,33.07948288,33.07403892,33.07370483,33.12749307,33.23742732,33.38726899,33.56393149,33.74595942,33.883799,33.9741233,34.04511689,34.0942941,34.13209109,34.15926233,34.14789012,34.1119798,34.05885507,33.97383503,33.86469679,33.7440407,33.62850915,33.51878648,33.42561278,33.32207527,33.21692072,33.11432627,33.01695194,32.89870553,32.76942064,32.62373423,32.51278274,32.41970867,32.40144906,32.44046654,32.56078364,32.75130786,33.01832699,33.35976015,33.72727734,34.05566274,34.35913455,34.59494997,34.75736932,34.84518282,34.84375061,34.79359041,34.72388369,34.62749848,34.5131347,34.39096156,34.25087245,34.08486059,33.89999513,33.6807296,33.42389786,33.14593636,32.81276258,32.44542193,32.06468974,31.70626065,31.3961937,31.15771813,31.00648956,30.90460422
IPSI,ASYM,SYM,ik,arm_flex,sd,11.95742717,11.92210458,11.87623714,11.86869366,11.874572,11.92481308,11.99133105,12.08657691,12.19488802,12.30181119,12.40990798,12.50543587,12.59207353,12.67069686,12.73391745,12.79123059,12.85674226,12.92848398,12.99577511,13.0677589,13.13900643,13.20608163,13.28989389,13.38529965,13.49734662,13.61773529,13.73724761,13.88089867,14.03171862,14.1814163,14.31285878,14.43803429,14.52989959,14.55632898,14.51702833,14.39181182,14.20227717,14.01977057,13.85478432,13.7875008,13.79841915,13.87034871,13.97379291,14.06059715,14.07432741,14.06350047,14.01499087,13.91697685,13.8053666,13.68727763,13.58033748,13.48020838,13.38988586,13.33214629,13.29111575,13.2725607,13.28607235,13.32851191,13.4155044,13.5162158,13.6339992,13.75026145,13.87506054,13.98893555,14.0776982,14.16839912,14.26507105,14.33008071,14.45047425,14.51556182,14.61431768,14.64501042,14.68673332,14.72145277,14.70426487,14.6190678,14.55621329,14.4558246,14.37167876,14.34387526,14.30856196,14.31966838,14.32522026,14.29351401,14.27742574,14.26556812,14.26507362,14.28399362,14.33442927,14.39436826,14.45866553,14.5337635,14.56681117,14.64942844,14.7110142,14.77411254,14.85109297,14.92391954,15.03054451,15.14103108,15.25139464
IPSI,ASYM,SYM,ik,arm_rot,mean,60.4798143,60.4525868,60.44131395,60.43093641,60.43673004,60.41097439,60.39465502,60.37464985,60.33141862,60.3043594,60.24383286,60.19682833,60.14978622,60.09422352,60.06217124,60.03365742,60.00504754,59.96773615,59.93128452,59.91577787,59.90231806,59.88115297,59.8630428,59.8648028,59.8728973,59.89656527,59.93474051,59.97593045,60.0424619,60.14621726,60.24105058,60.39568807,60.5528735,60.66101197,60.80825002,60.9252383,60.95482636,60.98424408,60.94688332,60.88007091,60.79377366,60.69401087,60.61381533,60.60252638,60.61639431,60.66110644,60.72683444,60.81135162,60.87415368,60.91217233,60.94788427,61.001293,61.04385313,61.06138662,61.08204059,61.08781929,61.1016176,61.11523241,61.13802653,61.15871149,61.17038616,61.1820883,61.19114127,61.1982946,61.20857309,61.1791602,61.12431662,61.03350416,60.96838969,60.84365027,60.81459813,60.66168494,60.62770861,60.61784287,60.63706312,60.65092658,60.82318378,60.91137139,60.94159675,60.98204866,60.95832861,60.91908637,60.84881346,60.77186694,60.67420044,60.57581183,60.52272901,60.43638804,60.36436449,60.28571919,60.21185338,60.16176202,59.97501206,59.89586705,59.82007275,59.70605152,59.63405904,59.56654409,59.53162728,59.5006491,59.53886208
IPSI,ASYM,SYM,ik,arm_rot,sd,21.64454916,21.67394701,21.70652325,21.73826024,21.77011511,21.81020182,21.8290199,21.85105083,21.879927,21.91109907,21.93297654,21.97837483,22.03089259,22.0898112,22.18010663,22.2884471,22.39421151,22.55275568,22.69310201,22.75447335,22.80961068,22.85348508,22.87422709,22.851369,22.80348249,22.71947296,22.59673671,22.44961648,22.21119469,21.92455013,21.69975084,21.35379576,21.06132845,20.90152237,20.66290087,20.41896195,20.32966088,20.15985065,20.10705738,20.09047815,20.13791408,20.26992031,20.42583628,20.47941192,20.47183715,20.39974059,20.29073985,20.08671109,19.94742856,19.85132962,19.75124148,19.62751652,19.52419112,19.48954457,19.44146029,19.40326776,19.34080614,19.29647032,19.25230357,19.24534565,19.25964913,19.28865246,19.35250065,19.41105718,19.44368085,19.52208332,19.62126573,19.85310035,19.93064054,20.25255036,20.26969573,20.69162306,20.70853523,20.65849448,20.63932851,20.66051776,20.19590159,19.99887177,19.98704537,19.9442866,20.00738575,20.00225832,20.0716422,20.13223949,20.24291809,20.35452725,20.3095708,20.38094926,20.42409486,20.56130768,20.77640796,20.96774314,21.51291225,21.68362585,21.81934692,22.01666394,22.11133475,22.23753292,22.3272823,22.56920924,22.65972087
IPSI,ASYM,SYM,ik,elbow_flex,mean,112.9009611,112.8617976,112.8388445,112.855263,112.8442246,112.9203345,112.9901848,113.0347522,113.0661792,113.0421556,113.0416604,112.9973708,112.9722564,112.9739802,112.9473064,112.9225826,112.9109924,112.8910384,112.8716064,112.8575419,112.8449654,112.8391054,112.8341855,112.8246274,112.8166845,112.8063384,112.778544,112.7775337,112.7878671,112.8072327,112.8562796,112.8953003,112.9306375,112.9575514,113.0017374,113.0361312,113.0372551,113.0236559,112.9713843,112.947009,112.9585003,112.9998845,113.0467582,113.0880916,113.1024043,113.094018,113.0585837,112.9925884,112.9230789,112.8541274,112.7932517,112.748687,112.717124,112.6904106,112.668035,112.6639423,112.6682406,112.685414,112.7111295,112.7378744,112.7857106,112.8236985,112.8387082,112.8238919,112.7845932,112.7182186,112.6364645,112.5284951,112.4255744,112.292153,112.1782512,112.0563298,111.9902548,111.9720578,111.9990025,112.0398512,112.0964842,112.127057,112.1558841,112.2143898,112.299878,112.4498462,112.6008266,112.7042078,112.7969018,112.8517664,112.8504931,112.8282217,112.7968094,112.7248415,112.618326,112.5054333,112.3645487,112.2238875,112.0546347,111.871925,111.6959584,111.5172574,111.3765915,111.2755308,111.2376906
IPSI,ASYM,SYM,ik,elbow_flex,sd,20.98748647,20.95360521,20.91443146,20.90405134,20.87388518,20.86202636,20.86564506,20.8602747,20.85675675,20.84524176,20.87230184,20.89222164,20.95049564,21.0395931,21.1320005,21.20966073,21.26342801,21.31006979,21.34111579,21.35497862,21.35351928,21.3282201,21.30152526,21.28361922,21.26352408,21.24261247,21.21334046,21.17942561,21.13559718,21.08711775,21.03598797,21.00115166,21.0298557,21.0831947,21.17217752,21.28174015,21.34628964,21.41020688,21.45166101,21.49305826,21.48768059,21.40384334,21.28302864,21.20366275,21.13808212,21.03972545,20.98556401,20.9970814,21.01186211,21.02403228,21.02640414,21.03373492,21.04314374,21.03401242,21.03664818,21.03506498,21.03622301,21.05299487,21.06795844,21.099432,21.12209635,21.16039894,21.23370758,21.35233053,21.48715243,21.66458731,21.82217345,22.07184252,22.23682807,22.43213117,22.56453331,22.74725587,22.83590415,22.86820333,22.88706685,22.89777306,22.83002079,22.78003504,22.72930595,22.59171255,22.46199239,22.1970854,21.95168269,21.81943069,21.63164662,21.50953089,21.49076596,21.49894426,21.54306273,21.63673757,21.75173733,21.83819773,21.97217757,22.04835767,22.12494643,22.20121669,22.24051002,22.29708396,22.34986281,22.40996058,22.50819517
IPSI,ASYM,SYM,ik,hip_adduction,mean,-5.720440235,-5.735214667,-5.598143545,-5.377537065,-5.127293833,-4.806545511,-4.472833247,-4.136135675,-3.81209934,-3.567015774,-3.407373211,-3.333820179,-3.364891733,-3.507868756,-3.742667312,-4.053443013,-4.4213465,-4.834839881,-5.301068312,-5.819829501,-6.355048178,-6.875155908,-7.374422219,-7.840320494,-8.256934953,-8.612365273,-8.86537343,-9.002024054,-9.057935117,-8.938552705,-8.53975032,-7.958016235,-7.282985878,-6.398095966,-5.349886675,-4.19281755,-3.034450437,-2.017690715,-1.117102709,-0.261454265,0.592253193,1.46841632,2.360732058,3.263626841,4.140004149,4.965837676,5.73217812,6.455903575,7.160587265,7.848466223,8.512833988,9.135085445,9.715276398,10.23053519,10.67856258,11.08678289,11.43800556,11.74747318,12.01946565,12.28881487,12.5444978,12.80845493,13.05989862,13.26487624,13.41770719,13.49902203,13.5196661,13.47600482,13.36302773,13.19733494,13.01660009,12.84914828,12.68888431,12.45952806,12.10800782,11.55790256,10.7385542,9.740035473,8.558298003,7.149291004,5.521125977,3.723605892,1.925063154,0.326385269,-0.898455302,-1.700907104,-2.114463115,-2.199970414,-2.087661916,-1.902241645,-1.757385448,-1.696173262,-1.731558545,-1.849272138,-2.022324794,-2.242644122,-2.477684465,-2.740932783,-3.002543437,-3.175241234,-3.117543397
IPSI,ASYM,SYM,ik,hip_adduction,sd,3.749342093,3.787559847,3.760147236,3.706755312,3.648907342,3.595670422,3.583117699,3.588871681,3.61311884,3.651329356,3.683575617,3.686564352,3.684600003,3.694467782,3.717864372,3.77579537,3.876844762,3.98930675,4.115413746,4.249366737,4.363736635,4.453036067,4.498307284,4.47895513,4.401055111,4.292623028,4.149061182,4.008163286,3.918538429,3.878692195,3.853059272,3.854305228,3.871655639,3.88076969,3.914315294,4.021823122,4.174120108,4.374159809,4.551989404,4.756194952,4.947992907,5.103851475,5.211942829,5.335372371,5.461991328,5.581847507,5.662701286,5.673636819,5.615066229,5.471635287,5.281080405,5.093619148,4.913222849,4.747883719,4.599282294,4.47111507,4.370816996,4.307344342,4.302056434,4.322998927,4.368222597,4.397245083,4.389250049,4.390908296,4.410233495,4.468110619,4.568621146,4.681393423,4.777413488,4.859400065,4.923983554,4.951827308,4.861337689,4.672267122,4.491908951,4.437644864,4.566240269,4.779295345,5.049827629,5.376515175,5.628573336,5.718145839,5.634621028,5.385169962,5.061875305,4.71330387,4.417018322,4.214727523,4.045920343,3.896444278,3.780295286,3.713568956,3.691231664,3.707281062,3.732621995,3.809775869,3.91316261,4.052935545,4.163850662,4.2369858,4.202826143
IPSI,ASYM,SYM,ik,hip_flexion,mean,30.85484765,33.54625283,35.90055614,37.8649614,39.49402904,40.77815745,41.75474398,42.44309252,42.85775919,43.02036683,42.92487464,42.60324158,42.11543014,41.51603425,40.83210291,40.08257768,39.2946781,38.48218788,37.65481745,36.8444529,36.06698352,35.31923865,34.62566928,34.00451106,33.46421064,33.02388492,32.6779619,32.40565778,32.27020267,32.19279469,32.23646478,32.44583447,32.84347265,33.31043156,33.82050536,34.21101051,34.33260359,34.19541194,33.8666068,33.39270362,32.7170753,31.85833589,30.87583275,29.81096611,28.73337709,27.62277006,26.49805357,25.36490857,24.22944418,23.09584727,21.97775986,20.89559582,19.85249919,18.8830351,17.98630773,17.13760004,16.35555854,15.61674631,14.89466656,14.21429646,13.54929909,12.91075893,12.27686286,11.61897364,10.92963831,10.20711144,9.46969249,8.729945215,8.032446921,7.422328252,6.964714873,6.71740882,6.75952122,7.161940728,7.999421216,9.290416657,11.03288195,13.16871884,15.71881115,18.62263919,21.74546074,24.95624943,28.17224172,31.3439041,34.41070424,37.32328493,40.00829765,42.37096413,44.32493112,45.78757473,46.72711627,47.15923494,47.10838811,46.6723679,45.95939781,45.09743301,44.2441862,43.54791965,43.0595787,42.81368287,42.62678238
IPSI,ASYM,SYM,ik,hip_flexion,sd,8.618592712,8.907956611,9.090113477,9.297370725,9.452406622,9.576253691,9.639432282,9.648778747,9.578706421,9.427037538,9.230600639,9.012230275,8.799863965,8.603331683,8.424620906,8.278419415,8.156551087,8.045362296,7.944756793,7.865514373,7.818094599,7.771268164,7.723147518,7.689520592,7.690320458,7.797173967,8.022794069,8.336121336,8.75266708,9.21154073,9.573624142,9.890266857,10.17652812,10.45455153,10.55024908,10.53300459,10.42518778,10.32808686,10.25779013,10.20928147,10.21064965,10.22522733,10.19050267,10.1054239,9.968673277,9.843755977,9.709016266,9.586506913,9.491963421,9.408013436,9.337812743,9.282588213,9.206749878,9.107396069,9.0190412,8.948198574,8.917524261,8.912760936,8.917369425,8.924250169,8.908911562,8.882688955,8.85478501,8.824386102,8.784720097,8.761056026,8.769544441,8.817352106,8.910703891,9.080958198,9.302988341,9.562392238,9.763851649,9.880563735,10.00805459,10.19671809,10.43476065,10.6299323,10.71244189,10.6784345,10.61485685,10.5897326,10.61736179,10.69963074,10.82334946,10.95873595,11.08977717,11.21572464,11.34204732,11.47218021,11.59895288,11.66968691,11.69505439,11.67919947,11.63840134,11.60505447,11.58763114,11.62900955,11.78587085,11.94855591,12.09257727
IPSI,ASYM,SYM,ik,hip_rotation,mean,1.035456435,1.692401796,1.910973775,1.724587574,1.315975386,0.832347486,0.385575588,-0.001331385,-0.277841917,-0.473765359,-0.593423863,-0.692822752,-0.819084549,-0.983847821,-1.180045797,-1.376240652,-1.578529008,-1.827276901,-2.150383431,-2.575301209,-3.070788967,-3.662009325,-4.401143447,-5.225218548,-6.096160298,-6.962517722,-7.843012978,-8.728778284,-9.570986456,-10.08556305,-10.23937554,-10.09767298,-9.591263391,-8.745743024,-7.587887343,-6.434912814,-5.196449766,-3.922251844,-2.606868572,-1.210402797,0.261003062,1.779864451,3.395072903,5.133339585,6.947253185,8.810811516,10.6983001,12.6548244,14.69770566,16.82936625,18.9710622,21.01635704,22.93250321,24.70506204,26.32133432,27.7524828,28.96716839,29.9669689,30.78821112,31.39410245,31.81651159,32.09335319,32.23610147,32.35377843,32.48407626,32.61302087,32.7557358,32.83885475,32.8527726,32.67187579,32.18906932,31.2907846,29.8054358,27.54070974,24.54205595,20.99626622,17.16571093,13.39557169,9.732974414,6.239467286,3.152822191,0.678881315,-1.105999311,-2.184371839,-2.621086339,-2.586865934,-2.245943385,-1.756029006,-1.269335546,-0.883390076,-0.65625659,-0.618522606,-0.77096498,-1.086920738,-1.460636203,-1.747967213,-1.982289046,-2.117050037,-2.272898736,-2.524746064,-2.810153728
IPSI,ASYM,SYM,ik,hip_rotation,sd,4.691457724,4.332958705,3.932328121,3.614278746,3.449514253,3.448075885,3.559287879,3.746974776,3.986771398,4.257155551,4.526485731,4.780025813,4.98357964,5.069071141,5.033473427,4.974812214,4.945081399,4.992652801,5.127835138,5.32961361,5.601947284,6.008190938,6.506128708,7.015255279,7.543908986,7.999170747,8.292492916,8.436803858,8.675165294,8.982087635,9.182953551,9.360777937,9.486633495,9.558936385,9.332740508,9.182315801,9.131178077,9.244741222,9.450518305,9.598940278,9.657346984,9.765283398,9.908568713,10.08315109,10.27495702,10.49978407,10.71500345,10.84617426,10.91714178,10.97015784,10.98971375,10.93011422,10.7450672,10.39375934,9.889358305,9.298580314,8.653945275,8.079295198,7.650943388,7.355750488,7.208161677,7.172970154,7.249788371,7.385481911,7.492014391,7.549809884,7.516065512,7.423243576,7.32646828,7.316545656,7.525458993,7.957679805,8.568788409,9.522413364,10.60448337,11.69257965,12.62042386,12.96632312,12.42364456,11.09619012,9.307608106,7.516389759,5.980398202,4.840835375,4.163386801,3.880550292,3.836071404,3.80279094,3.719797068,3.670380992,3.686111599,3.744838936,3.836543176,3.947602305,4.089292314,4.244147356,4.453091814,4.637480992,4.750015875,4.714468559,4.442803907
IPSI,ASYM,SYM,ik,knee_angle,mean,43.9333482,48.4667676,51.8343356,53.83492311,54.51150658,53.9271693,52.32531909,49.89471651,46.82489265,43.35048542,39.64345508,35.88598291,32.23365067,28.81270168,25.70136532,22.94766114,20.59190516,18.66026019,17.13438173,16.00900422,15.25153807,14.8110231,14.65245999,14.71988951,15.01582272,15.49364541,16.09663907,16.88199362,17.94436539,19.10758367,20.38923554,21.96122763,23.74348309,25.4831021,27.2241134,28.81944533,29.88874104,30.37986571,30.37515361,29.99796595,29.26210275,28.19845205,26.93871211,25.58282688,24.24265206,22.93557663,21.69462446,20.52499237,19.44284661,18.44345532,17.55248928,16.79428112,16.1491997,15.6409863,15.27268876,15.03330706,14.93015232,14.93159111,14.99837745,15.12728126,15.27952701,15.45319909,15.62951126,15.76094951,15.78224119,15.70637906,15.53967928,15.34149029,15.15986392,15.04222226,15.15097726,15.58623625,16.51104314,18.10338363,20.51465624,23.7979509,27.90719805,32.71525762,38.05618597,43.73316857,49.42005382,54.73204814,59.34747269,63.01502412,65.53603098,66.79186608,66.74249145,65.3915171,62.78015298,58.978558,54.1037911,48.28838289,41.71015427,34.60639361,27.33113019,20.36394801,14.33502647,9.929091812,7.677270005,7.914443443,10.11102987
IPSI,ASYM,SYM,ik,knee_angle,sd,9.389693228,9.777064102,10.10706713,10.39261554,10.66564316,10.90209844,11.0667533,11.12765937,11.06879731,10.89744791,10.65351177,10.33422812,9.986919587,9.645155009,9.330332247,9.085462326,8.964203396,9.017797737,9.29285155,9.744963569,10.31110095,10.97057315,11.70299454,12.50383864,13.40168164,14.34377924,15.24131282,16.0186983,16.56963212,17.00339187,17.24050909,17.31005553,17.21601407,17.05425652,16.66699826,16.09020049,15.66026551,15.33417307,15.08085131,14.85001296,14.6910404,14.57857599,14.47415146,14.35802358,14.26621109,14.22424408,14.2227478,14.26791597,14.35871465,14.50269873,14.66984457,14.81158293,14.88209397,14.8761664,14.80023844,14.62614433,14.36373233,14.00740211,13.57058651,13.05026367,12.44783329,11.78195754,11.06788096,10.32170364,9.537739529,8.776131332,8.113822614,7.597190298,7.20528245,6.912634071,6.713378686,6.700091041,6.911685561,7.512790734,8.654114264,10.24419,11.98566063,13.50732591,14.5992696,15.11678303,15.06600032,14.66014266,14.07258928,13.42996667,12.87799337,12.54162706,12.47462967,12.64823565,12.96241575,13.28018192,13.44460588,13.34550959,12.92894367,12.15178286,10.99476236,9.480872642,7.639499754,5.691758596,4.259062753,3.938766937,4.286091322
IPSI,ASYM,SYM,ik,knee_angle_beta,mean,0.766781578,0.845904673,0.904679822,0.93959666,0.95140527,0.941206661,0.9132491,0.870827083,0.817248549,0.756608703,0.691908818,0.626328558,0.562583334,0.502876511,0.448573447,0.400512243,0.359396544,0.32568298,0.299051377,0.279409834,0.266189555,0.258501119,0.25573367,0.256910537,0.262075546,0.270415126,0.28093935,0.294646373,0.313188258,0.333490247,0.355859292,0.38329573,0.414401956,0.444764035,0.475150415,0.50299421,0.521656941,0.530228683,0.530146441,0.523563275,0.51072004,0.492155832,0.470169223,0.446504561,0.423114097,0.400301328,0.378642626,0.358228696,0.339341689,0.321899021,0.30634873,0.293115501,0.281856707,0.272986709,0.266558704,0.262380706,0.260580316,0.260605428,0.261771069,0.264020864,0.266678055,0.269709204,0.272786432,0.275080462,0.275452072,0.274128028,0.271218568,0.267759518,0.264589539,0.262536305,0.264434438,0.272031141,0.288172065,0.31596365,0.358048297,0.415352598,0.487072491,0.570988961,0.664205746,0.763287784,0.862542656,0.955254447,1.035808801,1.099819648,1.143819519,1.165737976,1.164876226,1.141297277,1.095720374,1.029370025,0.944289293,0.842791272,0.727979524,0.603995511,0.47701821,0.355417941,0.25019341,0.173295343,0.133993639,0.138133097,0.176470761
